DATE,DEXKOUS
2017-05-24,1122.8300
2017-05-25,1119.7100
2017-05-26,1118.6700
2017-05-29,.
2017-05-30,1122.8700
2017-05-31,1119.5800
2017-06-01,1120.8500
2017-06-02,1117.4900
2017-06-05,1118.4400
2017-06-06,1118.5300
2017-06-07,1124.1600
2017-06-08,1122.7300
2017-06-09,1123.5100
2017-06-12,1130.5500
2017-06-13,1127.7900
2017-06-14,1116.4500
2017-06-15,1129.9100
2017-06-16,1133.2000
2017-06-19,1134.6900
2017-06-20,1141.3300
2017-06-21,1143.0100
2017-06-22,1143.0100
2017-06-23,1132.9900
2017-06-26,1132.4800
2017-06-27,1137.7700
2017-06-28,1141.9100
2017-06-29,1144.0700
2017-06-30,1143.7500
2017-07-03,1149.2600
2017-07-04,.
2017-07-05,1153.0600
2017-07-06,1156.5500
2017-07-07,1153.8500
2017-07-10,1149.3500
2017-07-11,1149.8300
2017-07-12,1138.3200
2017-07-13,1137.2200
2017-07-14,1127.7900
2017-07-17,1127.7400
2017-07-18,1123.6900
2017-07-19,1122.9200
2017-07-20,1120.7700
2017-07-21,1117.4700
2017-07-24,1113.8200
2017-07-25,1117.0200
2017-07-26,1117.7600
2017-07-27,1115.1500
2017-07-28,1121.4900
2017-07-31,1121.8600
2017-08-01,1121.0900
2017-08-02,1121.5500
2017-08-03,1127.7300
2017-08-04,1128.0200
2017-08-07,1127.3900
2017-08-08,1125.6000
2017-08-09,1138.6900
2017-08-10,1144.3600
2017-08-11,1141.5700
2017-08-14,1137.2200
2017-08-15,1135.4700
2017-08-16,1137.7500
2017-08-17,1138.2300
2017-08-18,1139.8300
2017-08-21,1137.1400
2017-08-22,1131.7900
2017-08-23,1128.5900
2017-08-24,1127.8000
2017-08-25,1121.7300
2017-08-28,1117.7500
2017-08-29,1122.5000
2017-08-30,1122.0500
2017-08-31,1122.3600
2017-09-01,1119.1200
2017-09-04,.
2017-09-05,1130.0100
2017-09-06,1132.4900
2017-09-07,1125.4900
2017-09-08,1133.0800
2017-09-11,1129.7500
2017-09-12,1126.5600
2017-09-13,1129.3700
2017-09-14,1132.5900
2017-09-15,1130.6800
2017-09-18,1127.0700
2017-09-19,1128.8300
2017-09-20,1125.5300
2017-09-21,1130.8700
2017-09-22,1130.3900
2017-09-25,1134.5900
2017-09-26,1136.2900
2017-09-27,1141.6200
2017-09-28,1145.0800
2017-09-29,1142.5700
2017-10-02,1146.1800
2017-10-03,1140.5000
2017-10-04,1140.4400
2017-10-05,1139.0300
2017-10-06,1143.4600
2017-10-09,.
2017-10-10,1132.0800
2017-10-11,1131.0400
2017-10-12,1129.7100
2017-10-13,1125.0100
2017-10-16,1127.7200
2017-10-17,1129.8600
2017-10-18,1130.9400
2017-10-19,1129.0600
2017-10-20,1130.6900
2017-10-23,1129.7300
2017-10-24,1128.3600
2017-10-25,1126.4900
2017-10-26,1123.0000
2017-10-27,1124.7900
2017-10-30,1124.7900
2017-10-31,1115.6800
2017-11-01,1110.0300
2017-11-02,1111.5400
2017-11-03,1114.8600
2017-11-06,1110.0900
2017-11-07,1113.1000
2017-11-08,1111.1400
2017-11-09,1118.1300
2017-11-10,.
2017-11-13,1119.9600
2017-11-14,1113.6500
2017-11-15,1103.9000
2017-11-16,1094.4900
2017-11-17,1093.1500
2017-11-20,1093.1500
2017-11-21,1088.1000
2017-11-22,1085.6600
2017-11-23,.
2017-11-24,1082.5900
2017-11-27,1088.3600
2017-11-28,1079.8700
2017-11-29,1079.3300
2017-11-30,1084.7900
2017-12-01,1082.3600
2017-12-04,1082.3600
2017-12-05,1086.8500
2017-12-06,1094.5500
2017-12-07,1090.6800
2017-12-08,1092.0300
2017-12-11,1092.0300
2017-12-12,1090.0900
2017-12-13,1088.0100
2017-12-14,1088.0900
2017-12-15,1086.3900
2017-12-18,1084.2800
2017-12-19,1084.2900
2017-12-20,1078.1400
2017-12-21,1078.0800
2017-12-22,1076.8700
2017-12-25,.
2017-12-26,1073.7500
2017-12-27,1073.1300
2017-12-28,1068.6400
2017-12-29,1067.4200
2018-01-01,.
2018-01-02,1059.3900
2018-01-03,1063.1100
2018-01-04,1061.5000
2018-01-05,1060.0700
2018-01-08,1066.2600
2018-01-09,1068.8000
2018-01-10,1067.5500
2018-01-11,1062.6700
2018-01-12,1062.0900
2018-01-15,.
2018-01-16,1064.1900
2018-01-17,1066.7200
2018-01-18,1069.3500
2018-01-19,1065.8100
2018-01-22,1068.0600
2018-01-23,1072.5900
2018-01-24,1065.3900
2018-01-25,1057.5700
2018-01-26,1064.1200
2018-01-29,1071.2800
2018-01-30,1073.6100
2018-01-31,1068.3300
2018-02-01,1069.3300
2018-02-02,1086.2100
2018-02-05,1086.7900
2018-02-06,1081.2000
2018-02-07,1082.5600
2018-02-08,1093.0400
2018-02-09,1087.9900
2018-02-12,1082.2700
2018-02-13,1083.0700
2018-02-14,1076.7100
2018-02-15,1065.6900
2018-02-16,1065.2700
2018-02-19,.
2018-02-20,1072.8500
2018-02-21,1076.1100
2018-02-22,1077.6100
2018-02-23,1075.7700
2018-02-26,1069.0
2018-02-27,1077.43
2018-02-28,1082.12
2018-03-01,1081.33
2018-03-02,1080.25
2018-03-05,1076.75
2018-03-06,1061.53
2018-03-07,1067.93
2018-03-08,1074.21
2018-03-09,1066.59
2018-03-12,1063.7
2018-03-13,1062.14
2018-03-14,1063.38
2018-03-15,1065.89
2018-03-16,1068.4
2018-03-19,1072.29
2018-03-20,1070.61
2018-03-21,1070.51
2018-03-22,1079.51
2018-03-23,1081.29
2018-03-26,1076.87
2018-03-27,1071.21
2018-03-28,1063.03
2018-03-29,1060.31
2018-03-30,1060.99
2018-04-02,1056.03
2018-04-03,1054.63
2018-04-04,1059.5
2018-04-05,1061.56
2018-04-06,1068.73
2018-04-09,1067.11
2018-04-10,1064.53
2018-04-11,1066.76
2018-04-12,1069.84
2018-04-13,1070.55
2018-04-16,1071.59
2018-04-17,1066.56
2018-04-18,1064.51
2018-04-19,1065.68
2018-04-20,1071.0
2018-04-23,1077.72
2018-04-24,1074.8
2018-04-25,1082.99
2018-04-26,1078.2
2018-04-27,1067.59
2018-04-30,1069.07
2018-05-01,1071.91
2018-05-02,1076.52
2018-05-03,1078.33
2018-05-04,1074.09
2018-05-07,1079.72
2018-05-08,1078.35
2018-05-09,1078.22
2018-05-10,1065.41
2018-05-11,1067.14
2018-05-14,1068.83
2018-05-15,1076.46
2018-05-16,1076.66
2018-05-17,1082.37
2018-05-18,1080.91
2018-05-21,1079.33
2018-05-22,1073.3
2018-05-23,1078.88
2018-05-24,1082.77
2018-05-25,1076.35
2018-05-28,.
2018-05-29,1082.59
2018-05-30,1077.62
2018-05-31,1080.75
2018-06-01,1071.27
2018-06-04,1070.13
2018-06-05,1071.86
2018-06-06,1065.9
2018-06-07,1071.11
2018-06-08,1075.0
2018-06-11,1075.08
2018-06-12,1077.14
2018-06-13,1082.59
2018-06-14,1084.06
2018-06-15,1101.89
2018-06-18,1105.07
2018-06-19,1110.64
2018-06-20,1107.42
2018-06-21,1110.01
2018-06-22,1114.49
2018-06-25,1114.4
2018-06-26,1118.08
2018-06-27,1121.57
2018-06-28,1121.96
2018-06-29,1111.79
2018-07-02,1119.31
2018-07-03,1114.41
2018-07-04,.
2018-07-05,1118.2
2018-07-06,1114.98
2018-07-09,1111.38
2018-07-10,1113.81
2018-07-11,1122.1
2018-07-12,1121.38
2018-07-13,1130.3
2018-07-16,1127.81
2018-07-17,1125.63
2018-07-18,1130.76
2018-07-19,1136.38
2018-07-20,1128.16
2018-07-23,1134.45
2018-07-24,1127.39
2018-07-25,1122.59
2018-07-26,1121.72
2018-07-27,1115.77
2018-07-30,1116.98
2018-07-31,1112.75
2018-08-01,1118.15
2018-08-02,1126.91
2018-08-03,1122.68
2018-08-06,1125.9
2018-08-07,1118.0
2018-08-08,1119.01
2018-08-09,1119.0
2018-08-10,1130.19
2018-08-13,1133.19
2018-08-14,1128.9
2018-08-15,1135.3
2018-08-16,1125.35
2018-08-17,1123.2
2018-08-20,1121.3
2018-08-21,1117.41
2018-08-22,1117.0
2018-08-23,1123.37
2018-08-24,1113.3
2018-08-27,1107.69
2018-08-28,1105.14
2018-08-29,1109.2
2018-08-30,1113.13
2018-08-31,1116.5
2018-09-03,.
2018-09-04,1117.5
2018-09-05,1121.0
2018-09-06,1122.4
2018-09-07,1123.5
2018-09-10,1127.9
2018-09-11,1126.17
2018-09-12,1121.62
2018-09-13,1120.9
2018-09-14,1119.0
2018-09-17,1124.71
2018-09-18,1122.18
2018-09-19,1120.61
2018-09-20,1119.58
2018-09-21,1114.3
2018-09-24,1119.28
2018-09-25,1118.12
2018-09-26,1114.64
2018-09-27,1113.41
2018-09-28,1109.76
2018-10-01,1112.53
2018-10-02,1112.43
2018-10-03,1121.42
2018-10-04,1130.78
2018-10-05,1131.25
2018-10-08,.
2018-10-09,1132.87
2018-10-10,1138.9
2018-10-11,1134.16
2018-10-12,1130.82
2018-10-15,1129.3
2018-10-16,1123.88
2018-10-17,1126.2
2018-10-18,1138.06
2018-10-19,1131.13
2018-10-22,1132.7
2018-10-23,1137.53
2018-10-24,1136.66
2018-10-25,1134.9
2018-10-26,1141.74
2018-10-29,1139.81
2018-10-30,1137.68
2018-10-31,1140.78
2018-11-01,1126.19
2018-11-02,1117.72
2018-11-05,1122.13
2018-11-06,1121.31
2018-11-07,1117.52
2018-11-08,1118.99
2018-11-09,1131.4
2018-11-12,.
2018-11-13,1132.29
2018-11-14,1132.1
2018-11-15,1127.2
2018-11-16,1124.81
2018-11-19,1126.08
2018-11-20,1128.53
2018-11-21,1127.3
2018-11-22,.
2018-11-23,1130.9
2018-11-26,1126.69
2018-11-27,1129.41
2018-11-28,1127.81
2018-11-29,1119.91
2018-11-30,1118.61
2018-12-03,1110.2
2018-12-04,1108.82
2018-12-05,.
2018-12-06,1122.07
2018-12-07,1121.8
2018-12-10,1128.3
2018-12-11,1128.6
2018-12-12,1124.51
2018-12-13,1124.73
2018-12-14,1133.2
2018-12-17,1130.17
2018-12-18,1127.76
2018-12-19,1120.96
2018-12-20,1123.87
2018-12-21,1125.3
2018-12-24,.
2018-12-25,.
2018-12-26,1124.23
2018-12-27,1121.37
2018-12-28,1114.9
2018-12-31,1112.85
2019-01-01,.
2019-01-02,1119.11
2019-01-03,1124.64
2019-01-04,1116.73
2019-01-07,1117.5
2019-01-08,1122.93
2019-01-09,1117.7
2019-01-10,1116.1
2019-01-11,1117.18
2019-01-14,.
2019-01-15,1122.59
2019-01-16,1119.1
2019-01-17,1123.34
2019-01-18,1122.8
2019-01-21,.
2019-01-22,1129.52
2019-01-23,1127.89
2019-01-24,1126.33
2019-01-25,1117.58
